"STATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03"
"USW00024233","2009-02-16","5.6"," 1516"," 1516","0.0","0.0","0.0",,"8.9","1.1",,"  350","  350","0.0","8.0","9.8","    1","    1",,,,,,,"    1",,"    1",,,,,,,,,,
"USW00024233","2009-02-17","2.3"," 1157"," 1110","0.0","0.0","0.0",,"10.0","3.9",,"  210","  210","0.0","5.8","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-02-18","1.6"," 2017"," 2038","0.0","0.0","0.0",,"12.2","1.7",,"   20","   20","0.0","5.4","5.8","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024233","2009-02-19","3.3"," 2040"," 2110","0.0","0.0","0.0",,"10.6","0.6",,"   20","   10","0.0","6.3","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-02-20","1.9"," 2150"," 2149","0.0","0.0","0.0",,"11.1","-1.1",,"   20","   20","0.0","4.5","5.4","    1","    1",,,,,"    1","    1",,,"    1",,,,,,,,,,
"USW00024233","2009-02-21","2.6"," 0740"," 1849","0.0","0.0","0.0",,"12.8","0.6",,"   30","  100","0.0","5.8","6.7",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2009-02-22","2.2"," 2025"," 1920","1.8","0.0","0.0",,"13.9","6.1",,"  100","  110","0.0","5.8","7.2",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00024233","2009-02-23","2.3"," 1701"," 1700","5.8","0.0","0.0",,"13.9","6.7",,"  130","  140","0.0","7.2","8.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2009-02-24","5.8"," 0139"," 0138","8.6","0.0","0.0",,"8.9","6.7",,"  180","  180","0.0","10.3","13.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2009-02-25","5.9"," 1518"," 1521","6.4","0.0","0.0",,"7.2","0.0",,"  230","  210","0.0","10.3","13.9","    1",,,"    1","    1",,,,,,"    1",,,"    1",,"    1",,,,,
"USW00024233","2009-02-26","3.1"," 0927"," 0004","5.3","53.0","51.0",,"3.3","-3.3",,"  340","  240","0.0","6.3","8.0","    1",,,"    1","    1",,,,,,,,,"    1",,"    1",,,,,
"USW00024233","2009-02-27","2.8"," 2308"," 2017","0.0","0.0","0.0",,"8.3","1.1",,"  110","  110","0.0","6.3","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-02-28","4.0"," 2155"," 2154","0.0","0.0","0.0",,"12.2","3.3",,"   80","   80","0.0","7.2","9.4",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00024233","2009-03-01","3.5"," 1725"," 1725","7.6","0.0","0.0",,"13.9","6.7",,"  120","  120","0.0","8.0","11.2","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2009-03-02","5.1"," 0405"," 0529","2.8","0.0","0.0",,"13.9","6.7",,"  230","  160","0.0","13.4","17.4","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2009-03-03","2.7"," 1840"," 1838","6.1","0.0","0.0",,"12.8","5.6",,"   40","   40","0.0","10.3","13.4","    1",,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00024233","2009-03-04","3.2"," 2325"," 2351","0.8","0.0","0.0",,"7.8","4.4",,"  220","  210","0.0","11.2","15.6",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00024233","2009-03-05","4.5"," 0207"," 0206","1.3","0.0","0.0",,"7.2","1.1",,"  220","  220","0.0","13.9","17.4","    1",,,"    1","    1",,,"    1",,,,,,"    1",,"    1",,,,,
"USW00024233","2009-03-06","2.5"," 2231"," 1925","0.0","0.0","0.0",,"7.2","-2.2",,"  140","  110","0.0","5.4","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-03-07","6.0"," 0535"," 1626","2.0","8.0","0.0",,"7.2","-0.6",,"  190","  230","0.0","11.2","14.3","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00024233","2009-03-08","2.2"," 1920"," 1920","8.1","0.0","0.0",,"4.4","-1.1",,"   20","   20","0.0","5.4","5.8","    1",,,,"    1",,,,,,"    1",,,"    1",,"    1",,,,,
"USW00024233","2009-03-09","4.2"," 1602"," 1558","8.6","56.0","51.0",,"2.8","-0.6",,"  350","  350","0.0","8.9","10.7","    1",,,,,,,"    1",,,"    1",,,"    1",,"    1",,,,,
"USW00024233","2009-03-10","2.5"," 2210"," 2218","0.0","0.0","25.0",,"4.4","-2.8",,"   30","   10","0.0","6.3","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-03-11","4.4"," 1527"," 0911","0.0","0.0","0.0",,"6.7","-3.3",,"  360","  350","0.0","7.6","13.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-03-12","3.8"," 1033"," 1331","0.0","0.0","0.0",,"10.6","-1.7",,"   10","   10","0.0","6.7","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-03-13","3.2"," 2120"," 2149","0.0","0.0","0.0",,"12.8","0.6",,"  220","  230","0.0","8.0","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-03-14","5.7"," 1336"," 1335","12.4","0.0","0.0",,"7.2","3.3",,"  190","  200","0.0","10.3","13.9","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2009-03-15","7.3"," 1855"," 1854","17.5","13.0","0.0",,"7.8","0.6",,"  210","  200","0.0","14.3","21.0","    1",,,,"    1",,,,,,,,,"    1","    1","    1",,,,,
"USW00024233","2009-03-16","5.3"," 1845"," 1230","7.4","0.0","0.0",,"6.7","1.7",,"  200","  230","0.0","11.2","13.4","    1",,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00024233","2009-03-17","4.5"," 0929"," 0929","7.4","0.0","0.0",,"7.8","1.7",,"  190","  190","0.0","9.4","11.2","    1",,,,"    1",,,,,,"    1",,,"    1",,"    1",,,,,
"USW00024233","2009-03-18","2.7"," 0214"," 0214","0.0","0.0","0.0",,"12.2","3.3",,"  330","  330","0.0","11.6","12.5",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00024233","2009-03-19","3.0"," 1209"," 1107","2.0","0.0","0.0",,"10.0","6.1",,"  190","  200","0.0","6.3","8.0","    1",,,,"    1",,,"    1",,,"    1","    1",,"    1",,,,,,,
"USW00024233","2009-03-20","4.2"," 1405"," 1405","3.0","0.0","0.0",,"13.3","2.2",,"  240","  250","0.0","13.0","17.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2009-03-21","1.7"," 1515"," 1451","0.0","0.0","0.0",,"9.4","-1.7",,"  230","  210","0.0","5.4","7.2","    1","    1",,,,,,"    1","    1",,"    1",,,"    1",,,,,,,
"USW00024233","2009-03-22","5.0"," 1521"," 1616","0.3","0.0","0.0",,"9.4","3.9",,"  210","  210","0.0","10.3","13.4",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00024233","2009-03-23","4.2"," 1204"," 1200","1.8","0.0","0.0",,"7.8","2.8",,"  210","  220","0.0","8.0","10.3","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,,,
"USW00024233","2009-03-24","6.4"," 2308"," 1539","0.3","0.0","0.0",,"8.9","4.4",,"  230","  200","0.0","11.2","14.3","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,,,
"USW00024233","2009-03-25","3.1"," 0014"," 0025","1.3","0.0","0.0",,"8.3","3.3",,"  220","  240","0.0","9.4","11.6",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00024233","2009-03-26","1.6"," 2358"," 2354","0.0","0.0","0.0",,"11.1","0.6",,"  150","  130","0.0","4.0","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-03-27","3.6"," 2123"," 2226","0.0","0.0","0.0",,"10.6","5.0",,"  220","  200","0.0","7.2","8.0","    1",,,,,,,"    1",,,"    1","    1",,"    1",,,,,,,
"USW00024233","2009-03-28","3.8"," 2113"," 2112","9.7","0.0","0.0",,"6.1","1.1",,"  300","  280","0.0","8.0","10.7","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2009-03-29","1.7"," 1044"," 1044","1.0","0.0","0.0",,"10.0","1.1",,"  320","   90","0.0","6.3","14.8","    1",,,,,,,,,,"    1",,,"    1","    1","    1",,,,,
"USW00024233","2009-03-30","5.1"," 2220"," 2219","0.0","0.0","0.0",,"8.3","3.3",,"  210","  210","0.0","9.4","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-03-31","5.9"," 0710"," 0426","4.3","0.0","0.0",,"8.9","2.8",,"  200","  220","0.0","10.3","14.3","    1",,"    1","    1","    1",,,"    1",,,"    1",,,"    1",,,,,,,
"USW00024233","2009-04-01","5.1"," 2255"," 2033","9.9","0.0","0.0",,"7.8","1.1",,"  180","  150","0.0","8.9","12.5","    1",,,,"    1",,,,,,"    1","    1",,"    1",,"    1",,,,,
"USW00024233","2009-04-02","4.6"," 0304"," 0255","23.4","0.0","0.0",,"7.8","3.9",,"  210","  210","0.0","9.8","14.3","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,,,
"USW00024233","2009-04-03","2.2"," 0448"," 0146","2.3","0.0","0.0",,"10.0","1.7",,"   30","  220","0.0","5.8","7.6","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,"    1",,,,,
"USW00024233","2009-04-04","2.8"," 1749"," 2028","0.0","0.0","0.0",,"13.9","0.6",,"  350","   60","0.0","5.4","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-04-05","2.6"," 1718"," 1426","0.0","0.0","0.0",,"20.6","4.4",,"  350","  290","0.0","5.4","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-04-06","1.8"," 2052"," 2053","0.0","0.0","0.0",,"21.1","4.4",,"   20","   10","0.0","6.3","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-04-07","3.4"," 1413"," 1422","0.0","0.0","0.0",,"18.9","6.1",,"  350","  360","0.0","6.3","7.6",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2009-04-08","4.1"," 1410"," 1449","0.0","0.0","0.0",,"11.7","6.7",,"  250","  250","0.0","7.2","9.8",,,,,"    1",,,,,,,,,,,,,,,,
"USW00024233","2009-04-09","1.9"," 1747"," 1211","0.8","0.0","0.0",,"14.4","6.1",,"  260","  170","0.0","4.5","6.7",,,,,"    1",,,,,,,"    1",,"    1",,,,,,,
"USW00024233","2009-04-10","2.2"," 1311"," 0956","0.5","0.0","0.0",,"10.0","6.7",,"  200","  190","0.0","4.0","5.8",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00024233","2009-04-11","3.8"," 1254"," 1202","1.5","0.0","0.0",,"10.6","6.7",,"  220","  210","0.0","7.2","9.4","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2009-04-12","5.1"," 1858"," 1854","21.1","0.0","0.0",,"11.7","6.1",,"  210","  210","0.0","10.3","14.3","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2009-04-13","5.1"," 2001"," 2001","8.1","0.0","0.0",,"8.9","2.8",,"  100","   90","0.0","8.9","11.2","    1",,,"    1","    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2009-04-14","2.6"," 0905"," 1535","0.3","0.0","0.0",,"11.1","2.8",,"  360","  350","0.0","7.6","8.9","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2009-04-15","2.2"," 1855"," 1851","0.0","0.0","0.0",,"12.2","1.7",,"  240","  250","0.0","4.5","6.3","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00024233","2009-04-16","2.3"," 1202"," 1148","0.3","0.0","0.0",,"15.6","2.8",,"  240","  200","0.0","5.8","7.6",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00024233","2009-04-17","3.3"," 1601"," 1442","6.4","0.0","0.0",,"15.6","6.1",,"  240","  240","0.0","8.9","10.7","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2009-04-18","2.1"," 1457"," 1455","0.0","0.0","0.0",,"14.4","3.3",,"  290","  290","0.0","5.8","6.7",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2009-04-19","2.5"," 0305"," 0717","0.0","0.0","0.0",,"20.0","8.3",,"  140","  110","0.0","5.8","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-04-20","2.2"," 2359"," 2353","0.0","0.0","0.0",,"23.3","8.3",,"   20","   20","0.0","5.8","6.7",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2009-04-21","2.4"," 1852"," 1854","0.0","0.0","0.0",,"21.7","8.9",,"   10","   10","0.0","7.6","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-04-22","3.2"," 1946"," 1925","6.4","0.0","0.0",,"11.7","3.9",,"   30","   30","0.0","9.4","11.2","    1",,,,"    1",,,"    1",,,"    1","    1",,"    1",,,,,,,
"USW00024233","2009-04-23","2.2"," 1614"," 1254","1.5","0.0","0.0",,"12.2","2.8",,"  240","  100","0.0","6.3","10.3","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,,,
"USW00024233","2009-04-24","2.7"," 2057"," 1457","0.0","0.0","0.0",,"15.6","2.8",,"  230","  290","0.0","4.5","6.7","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00024233","2009-04-25","3.2"," 1035"," 1025","0.0","0.0","0.0",,"11.7","5.0",,"  210","  200","0.0","6.7","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-04-26","2.9"," 2321"," 2320","0.0","0.0","0.0",,"14.4","4.4",,"   30","   30","0.0","6.7","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-04-27","3.6"," 1632"," 1630","0.0","0.0","0.0",,"16.7","6.7",,"  130","  120","0.0","7.6","9.4",,,,,"    1",,,"    1",,,,,,"    1",,,,,,,
"USW00024233","2009-04-28","2.1"," 1831"," 1830","3.0","0.0","0.0",,"12.2","7.2",,"   30","   30","0.0","8.9","9.8",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00024233","2009-04-29","2.1"," 1618"," 1542","0.0","0.0","0.0",,"15.0","6.7",,"  360","  320","0.0","5.4","8.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2009-04-30","2.6"," 2354"," 1329","0.0","0.0","0.0",,"17.8","5.0",,"   30","  350","0.0","5.4","7.2",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2009-05-01","5.8"," 1334"," 1238","0.0","0.0","0.0",,"22.8","7.2",,"   80","  100","0.0","11.2","15.6",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2009-05-02","3.9"," 1959"," 2017","8.1","0.0","0.0",,"18.9","7.8",,"  200","  200","0.0","13.0","17.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2009-05-03","2.6"," 1819"," 1836","0.3","0.0","0.0",,"16.7","6.7",,"  260","  320","0.0","6.7","8.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2009-05-04","3.9"," 2355"," 2106","9.1","0.0","0.0",,"16.7","7.2",,"  200","  160","0.0","9.8","16.5","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2009-05-05","6.5"," 1351"," 1350","15.0","0.0","0.0",,"13.3","8.3",,"  220","  210","0.0","11.6","16.1","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2009-05-06","3.8"," 2227"," 2227","22.6","0.0","0.0",,"12.2","7.8",,"  210","  220","0.0","9.8","13.0","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,,,,
"USW00024233","2009-05-07","5.8"," 1114"," 1300","0.0","0.0","0.0",,"14.4","6.7",,"  210","  300","0.0","10.7","14.8",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2009-05-08","3.0"," 2250"," 0848","0.0","0.0","0.0",,"14.4","6.1",,"   30","  300","0.0","6.3","11.6",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2009-05-09","3.5"," 1316"," 1302","0.0","0.0","0.0",,"17.8","6.7",,"  300","   10","0.0","6.3","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-05-10","1.8"," 2126",,"1.0","0.0","0.0",,"17.8","7.2",,"  250",,"0.0","5.8",,,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00024233","2009-05-11","5.7"," 1750"," 1749","0.8","0.0","0.0",,"16.1","7.2",,"  240","  240","0.0","11.2","14.3","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2009-05-12","4.6"," 0301"," 0300","1.0","0.0","0.0",,"13.3","4.4",,"  230","  230","0.0","10.3","13.9",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2009-05-13","2.7"," 1242"," 1241","11.2","0.0","0.0",,"11.1","5.6",,"  190","  190","0.0","7.2","8.9","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2009-05-14","2.7"," 0032",,"8.1","0.0","0.0",,"12.8","7.2",,"  150",,"0.0","6.7",,"    1",,,,"    1",,,"    1",,,"    1","    1",,"    1",,,,,,,
"USW00024233","2009-05-15","1.9"," 1225"," 1426","0.0","0.0","0.0",,"18.9","6.1",,"  300","  310","0.0","5.8","6.7",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2009-05-16","1.0"," 2022"," 2021","0.0","0.0","0.0",,"24.4","7.8",,"  350","  350","0.0","4.0","4.5",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2009-05-17","1.3"," 2105"," 2104","0.0","0.0","0.0",,"23.9","10.0",,"  330","  330","0.0","3.6","4.5",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-05-18","3.4"," 2359"," 2358","11.4","0.0","0.0",,"18.9","8.9",,"  200","  200","0.0","7.2","8.9","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,,,
"USW00024233","2009-05-19","5.3"," 1159"," 1158","3.0","0.0","0.0",,"14.4","7.8",,"  210","  210","0.0","9.4","12.5","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2009-05-20","3.9"," 2359"," 2354","0.0","0.0","0.0",,"16.7","7.8",,"   30","   40","0.0","8.0","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-05-21","4.2"," 2359"," 0018","0.0","0.0","0.0",,"19.4","7.2",,"   30","   20","0.0","8.0","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-05-22","3.6"," 2155"," 2150","0.0","0.0","0.0",,"21.1","9.4",,"   30","   30","0.0","7.6","8.9",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2009-05-23","3.7"," 1652"," 1659","0.0","0.0","0.0",,"21.7","9.4",,"  350","  360","0.0","6.7","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-05-24","2.3"," 1035"," 1034","0.0","0.0","0.0",,"21.7","8.3",,"  210","  210","0.0","4.0","6.3","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024233","2009-05-25","2.0"," 2301"," 2301","0.0","0.0","0.0",,"20.6","8.3",,"  200","  200","0.0","5.8","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-05-26","4.2"," 1215"," 1204","0.0","0.0","0.0",,"18.3","11.1",,"  210","  220","0.0","8.9","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-05-27","2.2"," 2317"," 2323","0.0","0.0","0.0",,"19.4","7.8",,"   10","   10","0.0","4.5","5.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-05-28","3.1"," 1841"," 0022","0.0","0.0","0.0",,"25.0","8.9",,"  340","   40","0.0","6.3","7.6",,,,,,,"    1","    1",,,,,,,,,,,,,
"USW00024233","2009-05-29","2.8"," 2120"," 2038","0.0","0.0","0.0",,"28.3","12.8",,"   30","   30","0.0","8.0","10.3",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2009-05-30","3.6"," 0212"," 0129","0.0","0.0","0.0",,"25.6","11.7",,"   10","  360","0.0","6.3","7.6",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2009-05-31","2.4"," 1649"," 1649","0.0","0.0","0.0",,"26.7","12.2",,"  340","  340","0.0","6.3","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-06-01","2.6"," 1513"," 1514","0.0","0.0","0.0",,"27.8","11.7",,"  340","  340","0.0","8.0","9.4",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2009-06-02","3.9"," 2342"," 2330","0.0","0.0","0.0",,"31.1","16.1",,"   30","   40","0.0","6.7","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-06-03","4.0"," 1341"," 1251","0.0","0.0","0.0",,"31.7","17.8",,"   10","  350","0.0","7.2","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-06-04","3.9"," 1948"," 1948","0.0","0.0","0.0",,"32.8","15.6",,"  220","  230","0.0","12.5","16.1",,,,,,,"    1","    1",,,,,,"    1",,,,,,,
"USW00024233","2009-06-05","4.9"," 1404"," 2322","0.0","0.0","0.0",,"20.0","13.3",,"  210","  200","0.0","8.0","10.3",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2009-06-06","3.3"," 0106"," 0316","0.0","0.0","0.0",,"17.2","12.8",,"  200","  220","0.0","6.3","7.6","    1",,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00024233","2009-06-07","2.9"," 1600"," 1512","0.0","0.0","0.0",,"19.4","11.7",,"  190","  200","0.0","5.4","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-06-08","3.4"," 2352"," 2352","0.0","0.0","0.0",,"22.8","11.1",,"   30","   40","0.0","7.6","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-06-09","3.7"," 0110"," 1345","0.0","0.0","0.0",,"26.1","13.3",,"   30","  360","0.0","7.2","9.8",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2009-06-10","2.5"," 2100"," 1348","0.0","0.0","0.0",,"23.9","12.2",,"   50","  210","0.0","6.7","8.9",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2009-06-11","2.0"," 1621"," 1540","0.0","0.0","0.0",,"22.8","12.8",,"  280","  290","0.0","4.5","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-06-12","2.6"," 2200"," 2159","0.0","0.0","0.0",,"24.4","13.3",,"   20","   30","0.0","5.8","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-06-13","2.6"," 2307"," 2303","0.0","0.0","0.0",,"23.9","11.7",,"  200","  210","0.0","5.4","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-06-14","2.3"," 1500"," 1156","0.0","0.0","0.0",,"17.2","12.2",,"  220","  240","0.0","5.4","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-06-15","2.5"," 1223"," 1420","0.0","0.0","0.0",,"22.8","12.2",,"  280","  300","0.0","5.4","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-06-16","2.0"," 1554"," 1638","0.0","0.0","0.0",,"21.7","12.8",,"  190","  200","0.0","5.8","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-06-17","2.6"," 0910"," 0935","0.0","0.0","0.0",,"20.0","13.9",,"  220","  220","0.0","6.3","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-06-18","3.4"," 1343"," 2114","0.3","0.0","0.0",,"22.2","13.3",,"  250","  230","0.0","6.3","7.2",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00024233","2009-06-19","2.2"," 2142"," 2130","2.3","0.0","0.0",,"20.6","12.2",,"  220","  230","0.0","6.3","8.0","    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2009-06-20","3.2"," 2252"," 0801","0.0","0.0","0.0",,"18.3","11.1",,"   60","  110","0.0","6.3","8.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2009-06-21","3.1"," 1308"," 1307","1.0","0.0","0.0",,"18.3","10.6",,"  320","  320","0.0","7.2","9.8","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,,,
"USW00024233","2009-06-22","3.4"," 1241"," 1212","0.3","0.0","0.0",,"20.0","10.6",,"  240","  200","0.0","6.3","8.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2009-06-23","3.4"," 1206"," 1156","0.0","0.0","0.0",,"22.2","11.1",,"  310","  300","0.0","5.8","7.2",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2009-06-24","4.2"," 1810"," 1535","0.0","0.0","0.0",,"22.2","13.3",,"  230","  230","0.0","9.4","13.0",,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00024233","2009-06-25","6.5"," 0946"," 1218","0.8","0.0","0.0",,"21.1","12.2",,"  210","  230","0.0","9.8","13.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2009-06-26","3.7"," 0014"," 0020","0.0","0.0","0.0",,"20.6","11.1",,"   30","   40","0.0","8.0","9.8",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2009-06-27","2.9"," 2038"," 2038","0.0","0.0","0.0",,"26.1","11.1",,"  360","   10","0.0","6.3","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-06-28","4.7"," 1638"," 1637","0.0","0.0","0.0",,"21.1","12.2",,"  340","  350","0.0","8.0","9.8",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2009-06-29","3.7"," 1348"," 1348","0.0","0.0","0.0",,"23.3","9.4",,"  290","  290","0.0","7.2","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-06-30","3.8"," 1711"," 1705","0.0","0.0","0.0",,"23.9","10.6",,"  350","  330","0.0","9.8","11.2",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2009-07-01","4.5"," 1359"," 1447","0.0","0.0","0.0",,"26.1","13.3",,"  360","  350","0.0","7.6","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-07-02","4.0"," 1800"," 1759","0.0","0.0","0.0",,"28.3","15.0",,"  340","  340","0.0","7.2","8.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2009-07-03","1.9"," 1206"," 1439","0.0","0.0","0.0",,"31.1","13.9",,"  340","  350","0.0","5.8","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-07-04","3.0"," 1752"," 1737","0.0","0.0","0.0",,"30.6","13.9",,"  350","   10","0.0","6.7","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2009-07-05","3.0"," 2316"," 2303","0.0","0.0","0.0",,"27.2","14.4",,"  190","  230","0.0","7.2","9.8",,,,,,,"    1","    1",,,,,,,,,,,,,
"USW00024233","2009-07-06","6.5"," 1656"," 1717","0.0","0.0","0.0",,"19.4","12.2",,"  230","  210","0.0","10.3","13.4",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2009-07-07","4.3"," 1542"," 1546","0.0","0.0","0.0",,"20.0","12.2",,"  200","  200","0.0","7.6","9.4","    1",,,,,,,,,,,,,"    1",,,,,,,
